------ Execution Data ------ 

Tamanho do Cubo: 25x25x25
N° de Células: 15625
Células Bloqueadas: 4687 (30%)
Número de Rotas (Start- Goal): 6000

 Block   ;G(n) ;Tempo (ms) 
[4,2,6]  ;  0  ;  0
[15,1,13]  ;  0  ;  0
[16,23,13]  ;  0  ;  0
[5,3,9]  ;  0  ;  0
[10,24,6]  ;  15  ;  2
[14,14,13]  ;  16  ;  2
[16,12,3]  ;  19  ;  5
[6,19,19]  ;  0  ;  0
[16,10,11]  ;  0  ;  0
[22,20,22]  ;  0  ;  0
[17,6,18]  ;  0  ;  0
[22,24,11]  ;  32  ;  41
[14,5,8]  ;  0  ;  0
[24,4,6]  ;  0  ;  0
[9,1,0]  ;  27  ;  18
[14,6,24]  ;  17  ;  2
[18,3,7]  ;  23  ;  6
[11,7,24]  ;  45  ;  96
[15,16,10]  ;  30  ;  20
[11,8,19]  ;  0  ;  0
[0,5,11]  ;  29  ;  3
[22,22,24]  ;  57  ;  274
[8,15,14]  ;  0  ;  0
[3,24,23]  ;  55  ;  336
[1,12,21]  ;  0  ;  0
[3,7,15]  ;  0  ;  0
[21,15,10]  ;  0  ;  0
[13,1,2]  ;  0  ;  0
[2,24,1]  ;  0  ;  0
[15,6,24]  ;  27  ;  27
[3,14,23]  ;  0  ;  0
[3,17,2]  ;  25  ;  13
[20,14,0]  ;  42  ;  98
[3,11,11]  ;  0  ;  0
[18,2,5]  ;  0  ;  0
[8,21,14]  ;  21  ;  5
[16,14,2]  ;  31  ;  17
[0,6,6]  ;  34  ;  66
[16,2,4]  ;  46  ;  187
[24,13,22]  ;  0  ;  0
[19,5,9]  ;  0  ;  0
[24,17,23]  ;  0  ;  0
[18,21,20]  ;  0  ;  0
[24,7,20]  ;  0  ;  0
[2,12,2]  ;  22  ;  3
[17,14,22]  ;  0  ;  0
[16,5,24]  ;  0  ;  0
[23,5,18]  ;  29  ;  36
[19,0,3]  ;  24  ;  18
[5,10,0]  ;  8  ;  0
[2,19,9]  ;  46  ;  169
[11,9,1]  ;  26  ;  27
[6,24,23]  ;  0  ;  0
[1,3,8]  ;  28  ;  16
[23,17,4]  ;  0  ;  0
[2,20,16]  ;  0  ;  0
[4,13,23]  ;  31  ;  42
[8,22,11]  ;  0  ;  0
[17,21,17]  ;  21  ;  5
[19,14,13]  ;  0  ;  0
[23,5,17]  ;  0  ;  0
[19,23,15]  ;  26  ;  14
[3,24,14]  ;  43  ;  94
[4,17,9]  ;  0  ;  0
[10,23,20]  ;  30  ;  44
[11,18,9]  ;  0  ;  0
[22,2,7]  ;  0  ;  0
[16,13,0]  ;  0  ;  0
[15,20,13]  ;  28  ;  28
[13,24,2]  ;  0  ;  0
[8,16,19]  ;  0  ;  0
[21,11,3]  ;  0  ;  0
[24,24,22]  ;  52  ;  210
[19,15,24]  ;  20  ;  4
[18,10,8]  ;  0  ;  0
[8,1,19]  ;  34  ;  43
[21,12,8]  ;  15  ;  3
[13,21,3]  ;  23  ;  11
[13,4,9]  ;  30  ;  40
[6,16,11]  ;  0  ;  0
[17,13,5]  ;  26  ;  18
[22,3,2]  ;  17  ;  2
[19,5,20]  ;  0  ;  0
[13,15,11]  ;  15  ;  3
[14,17,8]  ;  0  ;  0
[4,20,10]  ;  24  ;  4
[18,22,16]  ;  0  ;  0
[21,6,4]  ;  32  ;  46
[14,23,11]  ;  0  ;  0
[2,12,8]  ;  43  ;  98
[23,3,17]  ;  12  ;  2
[21,4,19]  ;  0  ;  0
[4,6,18]  ;  25  ;  16
[19,8,7]  ;  24  ;  4
[12,2,12]  ;  0  ;  0
[18,7,19]  ;  0  ;  0
[1,7,4]  ;  38  ;  153
[4,24,10]  ;  10  ;  0
[11,21,24]  ;  0  ;  0
[7,3,18]  ;  0  ;  0
[2,14,20]  ;  0  ;  0
[3,0,15]  ;  54  ;  238
[21,8,16]  ;  0  ;  0
[14,1,14]  ;  23  ;  13
[23,6,1]  ;  27  ;  16
[11,19,19]  ;  0  ;  0
[24,1,10]  ;  34  ;  54
[13,0,6]  ;  0  ;  0
[18,4,21]  ;  36  ;  51
[17,19,21]  ;  0  ;  0
[9,0,19]  ;  52  ;  217
[7,4,11]  ;  0  ;  0
[5,16,5]  ;  27  ;  22
[16,0,16]  ;  0  ;  0
[12,4,9]  ;  25  ;  15
[16,7,10]  ;  14  ;  6
[16,10,14]  ;  23  ;  12
[10,7,0]  ;  14  ;  2
[3,2,15]  ;  0  ;  0
[5,10,7]  ;  24  ;  7
[10,5,15]  ;  24  ;  11
[7,14,4]  ;  19  ;  2
[2,21,13]  ;  0  ;  0
[14,13,8]  ;  26  ;  10
[15,24,3]  ;  25  ;  8
[10,14,17]  ;  23  ;  8
[9,13,16]  ;  0  ;  0
[24,2,11]  ;  33  ;  45
[18,4,19]  ;  17  ;  4
[22,1,16]  ;  38  ;  108
[11,13,21]  ;  0  ;  0
[16,6,3]  ;  18  ;  6
[7,10,23]  ;  37  ;  47
[0,22,24]  ;  0  ;  0
[22,14,14]  ;  11  ;  1
[1,9,0]  ;  0  ;  0
[4,10,6]  ;  18  ;  7
[7,2,24]  ;  0  ;  0
[14,1,19]  ;  32  ;  46
[9,16,8]  ;  17  ;  8
[21,19,20]  ;  0  ;  0
[0,7,22]  ;  0  ;  0
[24,7,24]  ;  0  ;  0
[21,1,3]  ;  0  ;  0
[5,19,7]  ;  0  ;  0
[21,16,18]  ;  26  ;  30
[22,24,18]  ;  0  ;  0
[21,6,3]  ;  44  ;  169
[21,22,3]  ;  0  ;  0
[3,3,13]  ;  28  ;  16
[2,18,1]  ;  39  ;  66
[22,17,1]  ;  33  ;  74
[16,21,22]  ;  0  ;  0
[24,23,2]  ;  19  ;  4
[24,2,18]  ;  30  ;  8
[15,22,13]  ;  0  ;  0
[24,13,15]  ;  0  ;  0
[6,13,1]  ;  0  ;  0
[18,7,10]  ;  0  ;  0
[3,13,18]  ;  37  ;  80
[19,8,11]  ;  26  ;  15
[1,20,23]  ;  0  ;  0
[4,4,8]  ;  0  ;  0
[21,13,6]  ;  0  ;  0
[5,19,6]  ;  29  ;  18
[1,5,16]  ;  0  ;  0
[4,7,22]  ;  0  ;  0
[21,21,10]  ;  0  ;  0
[13,20,3]  ;  22  ;  6
[3,6,14]  ;  0  ;  0
[2,9,17]  ;  37  ;  68
[8,9,0]  ;  39  ;  60
[21,17,1]  ;  0  ;  0
[22,8,1]  ;  32  ;  41
[17,20,24]  ;  27  ;  8
[23,18,22]  ;  33  ;  67
[1,20,4]  ;  35  ;  31
[4,10,13]  ;  10  ;  1
[4,8,20]  ;  15  ;  4
[11,24,13]  ;  0  ;  0
[10,2,14]  ;  22  ;  13
[0,12,24]  ;  33  ;  50
[20,15,7]  ;  26  ;  23
[23,11,3]  ;  21  ;  5
[0,17,2]  ;  0  ;  0
[15,23,16]  ;  21  ;  12
[7,11,16]  ;  31  ;  25
[23,7,6]  ;  0  ;  0
[2,1,14]  ;  0  ;  0
[6,24,7]  ;  36  ;  106
[4,17,5]  ;  0  ;  0
[3,18,6]  ;  14  ;  1
[11,0,15]  ;  0  ;  0
[11,23,23]  ;  0  ;  0
[0,23,18]  ;  19  ;  8
[13,17,12]  ;  0  ;  0
[11,22,10]  ;  39  ;  56
[2,0,20]  ;  26  ;  10
[14,17,3]  ;  7  ;  0
[24,16,21]  ;  21  ;  12
[18,16,13]  ;  0  ;  0
[12,1,8]  ;  29  ;  23
[1,11,23]  ;  36  ;  81
[5,22,8]  ;  0  ;  0
[2,21,11]  ;  0  ;  0
[21,23,19]  ;  0  ;  0
[23,21,5]  ;  46  ;  159
[3,6,2]  ;  18  ;  2
[13,3,14]  ;  22  ;  7
[8,11,20]  ;  0  ;  0
[10,13,0]  ;  0  ;  0
[20,4,6]  ;  0  ;  0
[4,3,11]  ;  19  ;  3
[2,11,15]  ;  17  ;  4
[20,12,12]  ;  19  ;  6
[0,18,23]  ;  0  ;  0
[6,2,13]  ;  21  ;  8
[15,5,19]  ;  0  ;  0
[12,18,18]  ;  0  ;  0
[24,3,7]  ;  45  ;  151
[16,23,15]  ;  0  ;  0
[11,14,10]  ;  0  ;  0
[7,15,2]  ;  14  ;  2
[15,13,22]  ;  0  ;  0
[11,24,16]  ;  17  ;  4
[9,10,12]  ;  23  ;  16
[11,17,3]  ;  23  ;  12
[21,21,24]  ;  0  ;  0
[20,14,17]  ;  0  ;  0
[19,7,11]  ;  0  ;  0
[13,19,13]  ;  23  ;  3
[15,3,23]  ;  30  ;  36
[16,0,22]  ;  0  ;  0
[19,5,17]  ;  0  ;  0
[1,2,2]  ;  46  ;  170
[18,12,17]  ;  0  ;  0
[18,18,16]  ;  28  ;  25
[10,6,10]  ;  11  ;  0
[20,20,20]  ;  0  ;  0
[16,18,15]  ;  22  ;  8
[12,22,17]  ;  0  ;  0
[23,9,16]  ;  16  ;  5
[10,12,17]  ;  0  ;  0
[6,1,1]  ;  0  ;  0
[11,8,16]  ;  0  ;  0
[8,11,23]  ;  30  ;  34
[11,3,4]  ;  25  ;  21
[15,13,8]  ;  0  ;  0
[12,12,24]  ;  0  ;  0
[24,17,24]  ;  42  ;  88
[6,8,23]  ;  0  ;  0
[18,13,20]  ;  21  ;  13
[13,4,13]  ;  15  ;  3
[19,4,15]  ;  20  ;  5
[12,8,13]  ;  0  ;  0
[6,0,3]  ;  11  ;  2
[22,7,9]  ;  0  ;  0
[17,19,23]  ;  16  ;  3
[12,15,24]  ;  12  ;  1
[13,2,24]  ;  0  ;  0
[23,12,14]  ;  13  ;  2
[16,13,17]  ;  0  ;  0
[7,1,10]  ;  0  ;  0
[11,23,2]  ;  0  ;  0
[15,7,8]  ;  7  ;  0
[8,9,8]  ;  6  ;  0
[22,18,6]  ;  0  ;  0
[3,10,20]  ;  0  ;  0
[9,20,10]  ;  18  ;  4
[0,14,3]  ;  18  ;  5
[2,6,15]  ;  0  ;  0
[16,17,16]  ;  0  ;  0
[6,17,2]  ;  0  ;  0
[21,1,18]  ;  48  ;  199
[17,3,11]  ;  30  ;  23
[9,0,20]  ;  0  ;  0
[2,12,12]  ;  0  ;  0
[16,12,17]  ;  14  ;  3
[7,15,4]  ;  0  ;  0
[21,23,2]  ;  11  ;  1
[4,9,9]  ;  0  ;  0
[23,1,11]  ;  8  ;  1
[1,17,15]  ;  0  ;  0
[6,20,15]  ;  9  ;  1
[21,9,9]  ;  14  ;  2
[15,14,1]  ;  0  ;  0
[13,17,5]  ;  0  ;  0
[1,20,15]  ;  23  ;  9
[7,21,6]  ;  0  ;  0
[4,1,3]  ;  0  ;  0
[11,11,4]  ;  0  ;  0
[2,20,15]  ;  0  ;  0
[20,18,2]  ;  31  ;  32
[7,1,13]  ;  0  ;  0
[22,24,1]  ;  0  ;  0
[22,8,19]  ;  26  ;  8
[20,23,3]  ;  0  ;  0
[2,1,20]  ;  28  ;  23
[2,6,17]  ;  28  ;  7
[13,11,9]  ;  0  ;  0
[24,2,19]  ;  0  ;  0
[1,4,11]  ;  0  ;  0
[1,6,2]  ;  0  ;  0
[4,21,23]  ;  33  ;  68
[20,8,10]  ;  30  ;  24
[7,24,18]  ;  0  ;  0
[9,16,0]  ;  15  ;  1
[12,15,8]  ;  12  ;  2
[23,14,15]  ;  0  ;  0
[22,9,2]  ;  13  ;  2
[12,17,13]  ;  24  ;  17
[13,21,9]  ;  16  ;  2
[17,3,16]  ;  28  ;  30
[15,9,8]  ;  0  ;  0
[11,20,10]  ;  0  ;  0
[16,20,24]  ;  0  ;  0
[16,9,9]  ;  21  ;  7
[1,23,9]  ;  0  ;  0
[3,2,24]  ;  18  ;  4
[10,15,10]  ;  0  ;  0
[20,4,19]  ;  0  ;  0
[8,21,12]  ;  21  ;  10
[22,11,5]  ;  0  ;  0
[14,13,17]  ;  0  ;  0
[2,7,1]  ;  0  ;  0
[0,9,0]  ;  34  ;  31
[10,4,13]  ;  45  ;  103
[20,8,8]  ;  0  ;  0
[4,22,2]  ;  0  ;  0
[6,22,8]  ;  0  ;  0
[7,13,20]  ;  0  ;  0
[14,11,22]  ;  29  ;  42
[1,24,12]  ;  0  ;  0
[8,7,23]  ;  0  ;  0
[1,15,16]  ;  12  ;  2
[8,3,19]  ;  40  ;  54
[21,21,20]  ;  26  ;  26
[18,24,16]  ;  28  ;  25
[8,17,14]  ;  0  ;  0
[16,23,0]  ;  14  ;  1
[3,0,18]  ;  0  ;  0
[5,20,2]  ;  27  ;  21
[17,6,6]  ;  0  ;  0
[2,0,21]  ;  0  ;  0
[19,10,10]  ;  0  ;  0
[20,10,20]  ;  0  ;  0
[8,18,11]  ;  0  ;  0
[4,17,6]  ;  26  ;  14
[17,21,8]  ;  0  ;  0
[10,15,11]  ;  0  ;  0
[17,8,20]  ;  0  ;  0
[8,11,18]  ;  0  ;  0
[8,19,13]  ;  0  ;  0
[10,16,13]  ;  14  ;  2
[2,20,18]  ;  16  ;  3
[6,5,6]  ;  0  ;  0
[23,18,18]  ;  0  ;  0
[15,8,7]  ;  11  ;  1
[11,19,10]  ;  16  ;  3
[20,7,18]  ;  27  ;  20
[8,0,11]  ;  0  ;  0
[6,18,18]  ;  22  ;  7
[1,5,14]  ;  21  ;  10
[22,19,12]  ;  0  ;  0
[10,21,16]  ;  40  ;  98
[13,10,13]  ;  0  ;  0
[3,2,2]  ;  0  ;  0
[20,18,19]  ;  0  ;  0
[3,9,3]  ;  31  ;  27
[11,15,0]  ;  0  ;  0
[16,3,22]  ;  25  ;  12
[11,11,2]  ;  0  ;  0
[22,16,9]  ;  15  ;  2
[13,9,4]  ;  17  ;  5
[3,22,12]  ;  30  ;  14
[23,4,19]  ;  0  ;  0
[18,0,13]  ;  0  ;  0
[5,20,1]  ;  0  ;  0
[15,7,19]  ;  0  ;  0
[17,4,24]  ;  0  ;  0
[6,10,21]  ;  0  ;  0
[16,8,6]  ;  11  ;  3
[1,0,17]  ;  0  ;  0
[18,22,1]  ;  0  ;  0
[15,5,17]  ;  0  ;  0
[9,17,18]  ;  0  ;  0
[14,19,10]  ;  28  ;  26
[9,2,3]  ;  31  ;  35
[15,5,11]  ;  0  ;  0
[18,9,1]  ;  0  ;  0
[19,12,20]  ;  0  ;  0
[8,22,13]  ;  0  ;  0
[11,24,0]  ;  0  ;  0
[6,20,23]  ;  32  ;  27
[20,11,23]  ;  42  ;  124
[15,3,1]  ;  0  ;  0
[11,19,22]  ;  44  ;  147
[10,10,8]  ;  0  ;  0
[13,4,10]  ;  44  ;  94
[4,4,14]  ;  0  ;  0
[10,22,23]  ;  29  ;  13
[18,6,19]  ;  8  ;  1
[5,22,21]  ;  41  ;  107
[17,24,7]  ;  0  ;  0
[6,16,14]  ;  22  ;  11
[12,8,16]  ;  0  ;  0
[15,15,7]  ;  12  ;  2
[6,17,1]  ;  0  ;  0
[2,8,18]  ;  21  ;  8
[19,8,16]  ;  0  ;  0
[24,14,6]  ;  37  ;  60
[8,6,22]  ;  0  ;  0
[5,10,9]  ;  12  ;  2
[10,24,23]  ;  0  ;  0
[19,11,0]  ;  49  ;  122
[20,0,12]  ;  28  ;  36
[6,17,11]  ;  22  ;  5
[11,18,8]  ;  0  ;  0
[22,19,14]  ;  0  ;  0
[4,22,12]  ;  0  ;  0
[21,15,16]  ;  0  ;  0
[20,6,14]  ;  29  ;  25
[0,4,21]  ;  26  ;  13
[3,9,22]  ;  35  ;  126
[7,3,4]  ;  0  ;  0
[22,23,2]  ;  0  ;  0
[5,5,7]  ;  0  ;  0
[19,20,13]  ;  0  ;  0
[4,14,14]  ;  0  ;  0
[22,23,19]  ;  0  ;  0
[18,3,9]  ;  18  ;  3
[15,18,23]  ;  0  ;  0
[4,24,5]  ;  31  ;  17
[8,0,19]  ;  7  ;  0
[5,8,16]  ;  0  ;  0
[3,9,0]  ;  29  ;  14
[21,1,4]  ;  0  ;  0
[12,3,22]  ;  0  ;  0
[2,3,2]  ;  0  ;  0
[12,18,4]  ;  36  ;  56
[10,19,21]  ;  0  ;  0
[5,8,1]  ;  0  ;  0
[13,1,21]  ;  29  ;  36
[14,13,1]  ;  18  ;  7
[8,20,2]  ;  15  ;  4
[7,15,6]  ;  0  ;  0
[2,23,14]  ;  0  ;  0
[18,22,15]  ;  25  ;  19
[0,15,11]  ;  0  ;  0
[9,19,2]  ;  0  ;  0
[17,22,4]  ;  0  ;  0
[19,18,2]  ;  0  ;  0
[6,10,13]  ;  0  ;  0
[16,1,14]  ;  25  ;  21
[24,11,11]  ;  22  ;  11
[22,21,12]  ;  39  ;  77
[20,15,3]  ;  30  ;  26
[12,5,10]  ;  21  ;  8
[0,17,14]  ;  0  ;  0
[4,6,17]  ;  23  ;  6
[13,19,12]  ;  21  ;  8
[21,16,11]  ;  0  ;  0
[15,15,2]  ;  0  ;  0
[17,23,22]  ;  23  ;  12
[1,5,11]  ;  19  ;  5
[20,22,7]  ;  0  ;  0
[23,1,14]  ;  39  ;  85
[3,2,13]  ;  41  ;  101
[20,20,21]  ;  0  ;  0
[13,3,21]  ;  0  ;  0
[8,13,4]  ;  0  ;  0
[7,24,11]  ;  0  ;  0
[19,4,12]  ;  0  ;  0
[16,21,10]  ;  32  ;  37
[24,24,13]  ;  43  ;  110
[10,22,10]  ;  0  ;  0
[18,0,18]  ;  41  ;  105
[4,3,7]  ;  11  ;  1
[10,12,2]  ;  0  ;  0
[15,15,13]  ;  24  ;  17
[9,15,14]  ;  26  ;  11
[2,9,22]  ;  34  ;  57
[3,7,21]  ;  35  ;  78
[14,16,19]  ;  0  ;  0
[20,15,24]  ;  29  ;  39
[5,24,11]  ;  0  ;  0
[16,12,8]  ;  0  ;  0
[22,21,1]  ;  0  ;  0
[12,11,13]  ;  0  ;  0
[1,16,8]  ;  0  ;  0
[13,3,2]  ;  42  ;  125
[3,11,23]  ;  0  ;  0
[1,18,2]  ;  33  ;  58
[1,1,0]  ;  17  ;  3
[16,6,4]  ;  0  ;  0
[21,6,19]  ;  9  ;  0
[15,10,21]  ;  26  ;  11
[15,7,21]  ;  0  ;  0
[7,2,3]  ;  31  ;  24
[22,1,23]  ;  0  ;  0
[13,9,11]  ;  0  ;  0
[8,19,16]  ;  0  ;  0
[22,15,10]  ;  0  ;  0
[19,9,20]  ;  31  ;  76
[1,4,18]  ;  0  ;  0
[6,21,17]  ;  0  ;  0
[4,17,21]  ;  0  ;  0
[15,21,20]  ;  18  ;  8
[4,0,0]  ;  20  ;  4
[14,23,14]  ;  0  ;  0
[20,7,7]  ;  0  ;  0
[17,8,15]  ;  14  ;  2
[0,2,5]  ;  0  ;  0
[19,14,3]  ;  27  ;  23
[5,11,0]  ;  0  ;  0
[6,13,22]  ;  26  ;  8
[7,1,0]  ;  0  ;  0
[19,24,3]  ;  0  ;  0
[22,6,14]  ;  0  ;  0
[21,10,6]  ;  0  ;  0
[8,21,23]  ;  0  ;  0
[11,15,6]  ;  34  ;  99
[0,11,21]  ;  20  ;  5
[16,23,1]  ;  39  ;  34
[24,13,6]  ;  32  ;  17
[4,23,1]  ;  14  ;  2
[8,16,1]  ;  0  ;  0
[18,8,1]  ;  0  ;  0
[16,2,14]  ;  0  ;  0
[20,9,18]  ;  28  ;  26
[16,23,14]  ;  24  ;  7
[9,4,17]  ;  0  ;  0
[18,8,10]  ;  27  ;  15
[22,16,24]  ;  0  ;  0
[19,21,3]  ;  22  ;  8
[0,16,19]  ;  0  ;  0
[19,17,12]  ;  17  ;  5
[23,22,1]  ;  38  ;  32
[18,13,23]  ;  19  ;  6
[12,0,4]  ;  23  ;  12
[11,1,1]  ;  0  ;  0
[2,4,9]  ;  28  ;  40
[22,18,21]  ;  0  ;  0
[1,12,6]  ;  25  ;  16
[5,22,20]  ;  0  ;  0
[15,16,5]  ;  10  ;  1
[6,8,12]  ;  25  ;  23
[5,21,17]  ;  36  ;  86
[1,17,2]  ;  0  ;  0
[5,0,24]  ;  0  ;  0
[14,1,8]  ;  25  ;  20
[10,2,9]  ;  14  ;  4
[7,8,1]  ;  32  ;  31
[21,22,11]  ;  0  ;  0
[15,2,10]  ;  31  ;  41
[19,12,14]  ;  10  ;  2
[15,23,6]  ;  35  ;  74
[13,6,22]  ;  15  ;  2
[15,13,15]  ;  25  ;  12
[7,20,21]  ;  25  ;  8
[17,9,2]  ;  0  ;  0
[16,10,18]  ;  30  ;  37
[0,5,12]  ;  44  ;  110
[20,18,10]  ;  33  ;  33
[10,11,2]  ;  14  ;  4
[24,11,7]  ;  0  ;  0
[24,5,5]  ;  37  ;  84
[13,17,6]  ;  19  ;  5
[0,12,20]  ;  18  ;  5
[14,7,18]  ;  11  ;  1
[2,2,4]  ;  0  ;  0
[22,5,4]  ;  44  ;  139
[19,4,16]  ;  0  ;  0
[5,23,7]  ;  25  ;  10
[22,4,20]  ;  0  ;  0
[13,17,3]  ;  0  ;  0
[8,15,9]  ;  0  ;  0
[23,24,3]  ;  0  ;  0
[24,11,23]  ;  22  ;  13
[17,23,21]  ;  0  ;  0
[24,19,4]  ;  28  ;  21
[23,4,24]  ;  0  ;  0
[21,16,2]  ;  27  ;  28
[14,18,15]  ;  0  ;  0
[5,22,11]  ;  0  ;  0
[23,12,7]  ;  15  ;  5
[16,10,10]  ;  0  ;  0
[22,5,12]  ;  14  ;  2
[2,22,18]  ;  35  ;  104
[24,19,10]  ;  0  ;  0
[9,16,9]  ;  0  ;  0
[5,14,20]  ;  23  ;  5
[2,8,7]  ;  0  ;  0
[4,7,16]  ;  0  ;  0
[4,24,24]  ;  0  ;  0
[7,8,20]  ;  34  ;  56
[12,7,18]  ;  27  ;  25
[12,24,21]  ;  0  ;  0
[19,10,21]  ;  23  ;  5
[24,15,14]  ;  0  ;  0
[13,11,15]  ;  23  ;  17
[23,15,10]  ;  18  ;  4
[16,8,12]  ;  23  ;  6
[14,0,22]  ;  25  ;  19
[12,2,4]  ;  31  ;  29
[8,7,9]  ;  0  ;  0
[17,4,3]  ;  0  ;  0
[18,3,12]  ;  8  ;  0
[1,14,23]  ;  40  ;  89
[15,7,5]  ;  25  ;  17
[12,23,19]  ;  0  ;  0
[3,9,1]  ;  24  ;  7
[24,14,0]  ;  0  ;  0
[7,5,21]  ;  0  ;  0
[15,21,8]  ;  0  ;  0
[23,14,1]  ;  25  ;  22
[0,11,3]  ;  36  ;  79
[1,11,9]  ;  0  ;  0
[23,9,2]  ;  0  ;  0
[14,22,12]  ;  0  ;  0
[15,24,19]  ;  0  ;  0
[1,11,4]  ;  25  ;  7
[11,19,15]  ;  19  ;  6
[23,6,12]  ;  0  ;  0
[8,0,15]  ;  0  ;  0
[22,11,7]  ;  30  ;  24
[6,2,4]  ;  0  ;  0
[22,12,16]  ;  0  ;  0
[9,20,15]  ;  17  ;  5
[14,12,16]  ;  24  ;  19
[1,10,21]  ;  28  ;  28
[9,22,5]  ;  27  ;  8
[14,9,18]  ;  0  ;  0
[12,21,0]  ;  36  ;  35
[18,15,23]  ;  0  ;  0
[19,14,0]  ;  19  ;  6
[3,11,17]  ;  0  ;  0
[20,14,20]  ;  0  ;  0
[8,15,10]  ;  25  ;  22
[2,9,21]  ;  26  ;  6
[24,9,15]  ;  28  ;  25
[16,6,5]  ;  18  ;  4
[24,3,2]  ;  0  ;  0
[15,21,7]  ;  25  ;  12
[17,9,18]  ;  0  ;  0
[6,19,16]  ;  21  ;  5
[5,1,22]  ;  0  ;  0
[1,2,12]  ;  19  ;  4
[10,14,6]  ;  0  ;  0
[4,14,16]  ;  0  ;  0
[21,19,10]  ;  0  ;  0
[1,15,9]  ;  0  ;  0
[19,21,16]  ;  26  ;  10
[0,6,2]  ;  0  ;  0
[7,11,0]  ;  33  ;  49
[13,14,0]  ;  0  ;  0
[24,13,20]  ;  28  ;  31
[12,24,24]  ;  34  ;  28
[7,16,12]  ;  0  ;  0
[17,12,2]  ;  21  ;  11
[7,21,22]  ;  0  ;  0
[14,21,0]  ;  38  ;  108
[1,13,10]  ;  0  ;  0
[17,3,24]  ;  16  ;  4
[18,1,4]  ;  0  ;  0
[9,0,18]  ;  42  ;  98
[24,19,6]  ;  47  ;  179
[8,4,21]  ;  0  ;  0
[4,19,18]  ;  27  ;  38
[20,18,14]  ;  0  ;  0
[14,10,16]  ;  22  ;  11
[1,11,20]  ;  0  ;  0
[4,19,24]  ;  31  ;  25
[16,6,23]  ;  0  ;  0
[4,13,12]  ;  20  ;  5
[15,0,15]  ;  20  ;  6
[8,7,14]  ;  22  ;  14
[24,18,19]  ;  0  ;  0
[10,7,14]  ;  22  ;  15
[23,15,20]  ;  0  ;  0
[4,0,15]  ;  35  ;  75
[23,19,5]  ;  13  ;  1
[23,20,6]  ;  0  ;  0
[18,12,24]  ;  25  ;  9
[7,10,22]  ;  0  ;  0
[1,24,17]  ;  40  ;  82
[0,10,21]  ;  0  ;  0
[8,0,12]  ;  0  ;  0
[10,17,2]  ;  0  ;  0
[19,15,2]  ;  0  ;  0
[24,24,18]  ;  0  ;  0
[8,11,11]  ;  32  ;  41
[13,18,12]  ;  0  ;  0
[1,6,7]  ;  0  ;  0
[10,15,16]  ;  0  ;  0
[22,21,21]  ;  0  ;  0
[18,2,18]  ;  21  ;  10
[7,8,11]  ;  25  ;  19
[3,7,3]  ;  14  ;  2
[13,23,0]  ;  0  ;  0
[20,5,16]  ;  0  ;  0
[20,22,17]  ;  15  ;  3
[11,6,14]  ;  0  ;  0
[11,11,8]  ;  0  ;  0
[7,22,14]  ;  0  ;  0
[9,19,17]  ;  26  ;  18
[11,13,6]  ;  0  ;  0
[24,24,11]  ;  0  ;  0
[2,2,18]  ;  0  ;  0
[13,5,23]  ;  23  ;  7
[3,17,15]  ;  0  ;  0
[23,11,24]  ;  0  ;  0
[21,5,16]  ;  0  ;  0
[2,2,6]  ;  0  ;  0
[5,10,17]  ;  0  ;  0
[12,11,18]  ;  0  ;  0
[6,9,13]  ;  0  ;  0
[8,23,22]  ;  0  ;  0
[2,17,18]  ;  20  ;  7
[2,0,7]  ;  14  ;  4
[8,8,0]  ;  40  ;  95
[3,3,14]  ;  22  ;  9
[13,3,11]  ;  24  ;  10
[12,6,15]  ;  0  ;  0
[18,14,18]  ;  14  ;  3
[2,21,0]  ;  0  ;  0
[1,12,11]  ;  15  ;  3
[14,4,3]  ;  14  ;  2
[12,4,4]  ;  7  ;  1
[23,4,5]  ;  36  ;  42
[16,1,21]  ;  0  ;  0
[8,8,4]  ;  0  ;  0
[16,2,17]  ;  31  ;  31
[24,22,22]  ;  14  ;  2
[8,2,7]  ;  26  ;  13
[14,5,9]  ;  0  ;  0
[11,7,22]  ;  28  ;  7
[18,13,16]  ;  30  ;  24
[17,16,5]  ;  0  ;  0
[24,14,12]  ;  14  ;  3
[13,2,12]  ;  13  ;  2
[9,16,10]  ;  25  ;  13
[12,20,17]  ;  0  ;  0
[24,4,22]  ;  0  ;  0
[11,0,8]  ;  15  ;  3
[19,6,10]  ;  0  ;  0
[5,6,23]  ;  44  ;  138
[5,13,20]  ;  0  ;  0
[13,0,0]  ;  0  ;  0
[15,6,20]  ;  33  ;  51
[17,14,20]  ;  0  ;  0
[0,7,14]  ;  26  ;  19
[6,16,19]  ;  0  ;  0
[20,23,5]  ;  0  ;  0
[19,17,14]  ;  24  ;  8
[13,7,16]  ;  16  ;  1
[16,19,0]  ;  0  ;  0
[3,23,12]  ;  24  ;  9
[8,20,19]  ;  0  ;  0
[5,14,12]  ;  0  ;  0
[1,11,13]  ;  0  ;  0
[23,5,13]  ;  27  ;  24
[1,17,8]  ;  31  ;  16
[4,1,0]  ;  36  ;  44
[24,13,18]  ;  27  ;  25
[16,9,23]  ;  0  ;  0
[3,24,8]  ;  23  ;  11
[18,18,20]  ;  0  ;  0
[9,2,23]  ;  18  ;  2
[15,8,12]  ;  0  ;  0
[11,10,12]  ;  20  ;  9
[15,10,16]  ;  0  ;  0
