------ Execution Data ------ 

Tamanho do Cubo: 20x20x20
N° de Células: 8000
Células Bloqueadas: 2000 (25%)
Número de Rotas (Start- Goal): 5000

 Block   ;G(n) ;Tempo (ms) 
[7,18,17]  ;  18  ;  22
[7,15,6]  ;  0  ;  0
[0,1,0]  ;  15  ;  6
[17,8,15]  ;  0  ;  0
[7,1,3]  ;  22  ;  51
[15,15,1]  ;  8  ;  2
[0,2,3]  ;  0  ;  0
[11,10,19]  ;  0  ;  0
[9,13,16]  ;  0  ;  0
[8,1,6]  ;  11  ;  4
[6,9,6]  ;  0  ;  0
[6,15,17]  ;  18  ;  10
[0,7,16]  ;  0  ;  0
[17,6,17]  ;  26  ;  45
[9,10,11]  ;  0  ;  0
[1,2,14]  ;  32  ;  143
[8,4,8]  ;  0  ;  0
[10,8,8]  ;  23  ;  44
[6,3,10]  ;  19  ;  22
[3,6,5]  ;  0  ;  0
[12,16,3]  ;  0  ;  0
[10,11,15]  ;  14  ;  9
[6,19,4]  ;  6  ;  2
[1,11,6]  ;  6  ;  1
[18,3,7]  ;  24  ;  22
[3,10,10]  ;  20  ;  38
[3,11,13]  ;  0  ;  0
[7,12,15]  ;  18  ;  12
[5,0,5]  ;  0  ;  0
[4,3,0]  ;  29  ;  87
[10,17,8]  ;  16  ;  12
[16,19,10]  ;  14  ;  4
[8,2,15]  ;  0  ;  0
[9,1,12]  ;  16  ;  10
[13,15,13]  ;  0  ;  0
[3,10,17]  ;  0  ;  0
[0,15,19]  ;  31  ;  91
[4,6,17]  ;  14  ;  8
[10,0,19]  ;  0  ;  0
[10,15,14]  ;  0  ;  0
[13,11,12]  ;  22  ;  24
[6,0,2]  ;  27  ;  63
[6,1,16]  ;  30  ;  70
[7,6,13]  ;  0  ;  0
[15,1,18]  ;  34  ;  77
[8,3,7]  ;  21  ;  25
[16,17,4]  ;  0  ;  0
[1,16,8]  ;  0  ;  0
[5,5,14]  ;  0  ;  0
[3,18,6]  ;  17  ;  7
[9,15,11]  ;  0  ;  0
[8,7,7]  ;  0  ;  0
[18,3,15]  ;  0  ;  0
[17,12,8]  ;  0  ;  0
[7,15,0]  ;  0  ;  0
[3,1,4]  ;  15  ;  11
[3,12,12]  ;  26  ;  84
[19,17,19]  ;  0  ;  0
[18,1,6]  ;  33  ;  178
[18,13,6]  ;  14  ;  7
[8,17,10]  ;  0  ;  0
[2,1,3]  ;  26  ;  58
[1,5,16]  ;  17  ;  4
[0,13,0]  ;  0  ;  0
[19,15,13]  ;  0  ;  0
[3,11,15]  ;  0  ;  0
[19,11,6]  ;  17  ;  4
[15,13,4]  ;  16  ;  27
[0,1,12]  ;  34  ;  126
[17,3,0]  ;  20  ;  25
[14,19,17]  ;  0  ;  0
[16,9,16]  ;  6  ;  1
[15,6,10]  ;  0  ;  0
[14,17,9]  ;  33  ;  160
[9,0,2]  ;  24  ;  65
[3,15,16]  ;  13  ;  6
[0,1,3]  ;  19  ;  16
[13,0,19]  ;  21  ;  12
[13,17,1]  ;  0  ;  0
[5,1,6]  ;  0  ;  0
[16,7,19]  ;  27  ;  51
[16,11,16]  ;  16  ;  14
[11,16,12]  ;  0  ;  0
[2,9,11]  ;  11  ;  3
[19,13,12]  ;  34  ;  157
[12,7,3]  ;  15  ;  9
[13,18,3]  ;  0  ;  0
[8,18,11]  ;  0  ;  0
[8,4,6]  ;  0  ;  0
[2,6,16]  ;  18  ;  20
[19,13,6]  ;  20  ;  32
[11,18,11]  ;  26  ;  77
[4,8,17]  ;  8  ;  2
[18,13,16]  ;  22  ;  28
[10,1,17]  ;  38  ;  154
[9,19,2]  ;  22  ;  50
[10,13,17]  ;  16  ;  6
[3,12,0]  ;  0  ;  0
[16,14,19]  ;  0  ;  0
[2,11,9]  ;  0  ;  0
[3,10,1]  ;  0  ;  0
[6,0,6]  ;  0  ;  0
[3,14,18]  ;  0  ;  0
[12,18,9]  ;  0  ;  0
[3,1,5]  ;  30  ;  119
[8,15,19]  ;  24  ;  20
[5,17,18]  ;  40  ;  249
[15,10,16]  ;  0  ;  0
[6,1,0]  ;  23  ;  26
[14,12,7]  ;  16  ;  17
[4,16,17]  ;  24  ;  41
[3,8,10]  ;  0  ;  0
[2,4,4]  ;  0  ;  0
[13,7,18]  ;  0  ;  0
[4,1,6]  ;  17  ;  11
[9,16,5]  ;  10  ;  6
[9,17,6]  ;  34  ;  132
[13,19,6]  ;  0  ;  0
[13,7,14]  ;  11  ;  6
[12,17,9]  ;  0  ;  0
[15,3,1]  ;  0  ;  0
[10,5,11]  ;  0  ;  0
[14,19,3]  ;  0  ;  0
[3,5,8]  ;  0  ;  0
[18,17,16]  ;  0  ;  0
[19,6,11]  ;  0  ;  0
[3,7,11]  ;  0  ;  0
[9,4,11]  ;  18  ;  15
[4,3,18]  ;  24  ;  39
[16,15,14]  ;  24  ;  54
[4,15,1]  ;  44  ;  322
[19,5,11]  ;  11  ;  5
[0,12,6]  ;  0  ;  0
[11,10,15]  ;  29  ;  104
[19,6,18]  ;  0  ;  0
[4,13,16]  ;  0  ;  0
[10,8,0]  ;  0  ;  0
[4,2,9]  ;  17  ;  15
[9,11,7]  ;  14  ;  14
[4,8,0]  ;  0  ;  0
[2,7,19]  ;  23  ;  46
[11,2,19]  ;  0  ;  0
[5,4,16]  ;  28  ;  76
[11,0,18]  ;  0  ;  0
[15,5,3]  ;  30  ;  120
[15,18,13]  ;  0  ;  0
[12,11,3]  ;  18  ;  19
[2,18,18]  ;  0  ;  0
[8,6,14]  ;  17  ;  11
[6,18,8]  ;  0  ;  0
[2,16,9]  ;  25  ;  32
[12,11,0]  ;  0  ;  0
[16,15,2]  ;  0  ;  0
[8,9,2]  ;  0  ;  0
[9,3,16]  ;  15  ;  5
[2,18,17]  ;  0  ;  0
[16,1,19]  ;  42  ;  333
[11,12,9]  ;  18  ;  14
[0,17,14]  ;  0  ;  0
[9,7,15]  ;  14  ;  8
[12,6,4]  ;  16  ;  12
[2,8,7]  ;  0  ;  0
[3,19,2]  ;  20  ;  24
[4,11,10]  ;  0  ;  0
[4,10,3]  ;  0  ;  0
[13,10,10]  ;  0  ;  0
[17,9,17]  ;  0  ;  0
[6,2,0]  ;  0  ;  0
[17,19,18]  ;  22  ;  11
[6,8,5]  ;  0  ;  0
[13,1,18]  ;  0  ;  0
[14,12,0]  ;  0  ;  0
[4,14,15]  ;  12  ;  3
[8,10,3]  ;  18  ;  8
[9,19,1]  ;  31  ;  92
[14,6,15]  ;  10  ;  3
[14,2,19]  ;  36  ;  209
[4,17,6]  ;  24  ;  79
[17,16,9]  ;  0  ;  0
[1,5,9]  ;  0  ;  0
[7,15,15]  ;  21  ;  25
[0,7,7]  ;  33  ;  153
[4,6,11]  ;  0  ;  0
[10,11,12]  ;  26  ;  55
[9,15,3]  ;  27  ;  97
[7,0,9]  ;  22  ;  39
[16,14,16]  ;  19  ;  14
[11,14,1]  ;  18  ;  23
[11,11,7]  ;  0  ;  0
[1,5,7]  ;  13  ;  9
[16,6,12]  ;  0  ;  0
[6,7,0]  ;  17  ;  9
[0,2,16]  ;  0  ;  0
[10,12,14]  ;  23  ;  16
[0,5,5]  ;  0  ;  0
[7,8,19]  ;  31  ;  126
[15,8,12]  ;  0  ;  0
[3,8,11]  ;  0  ;  0
[3,7,8]  ;  8  ;  3
[1,16,13]  ;  0  ;  0
[14,2,6]  ;  9  ;  3
[7,12,19]  ;  0  ;  0
[0,14,5]  ;  29  ;  61
[15,19,1]  ;  36  ;  199
[19,15,17]  ;  25  ;  37
[4,3,8]  ;  17  ;  3
[10,0,6]  ;  0  ;  0
[15,14,11]  ;  9  ;  4
[17,5,19]  ;  0  ;  0
[14,2,2]  ;  0  ;  0
[8,18,0]  ;  29  ;  74
[2,13,0]  ;  13  ;  10
[11,12,19]  ;  20  ;  18
[8,7,3]  ;  9  ;  3
[16,2,0]  ;  0  ;  0
[7,11,9]  ;  20  ;  27
[17,16,11]  ;  0  ;  0
[1,7,3]  ;  0  ;  0
[12,14,11]  ;  0  ;  0
[4,0,4]  ;  0  ;  0
[7,15,8]  ;  14  ;  8
[9,3,5]  ;  0  ;  0
[6,11,12]  ;  17  ;  24
[17,17,2]  ;  0  ;  0
[15,0,0]  ;  29  ;  76
[0,14,11]  ;  0  ;  0
[17,3,12]  ;  0  ;  0
[18,9,19]  ;  0  ;  0
[3,16,17]  ;  40  ;  264
[15,1,10]  ;  37  ;  183
[13,14,12]  ;  0  ;  0
[14,19,13]  ;  13  ;  8
[19,3,12]  ;  0  ;  0
[5,12,3]  ;  14  ;  7
[0,5,9]  ;  0  ;  0
[18,10,16]  ;  0  ;  0
[13,18,8]  ;  17  ;  20
[18,13,14]  ;  21  ;  20
[5,10,10]  ;  26  ;  56
[8,17,9]  ;  0  ;  0
[18,19,15]  ;  31  ;  154
[7,8,13]  ;  0  ;  0
[10,9,12]  ;  12  ;  4
[18,14,15]  ;  0  ;  0
[18,2,10]  ;  22  ;  29
[11,3,2]  ;  0  ;  0
[18,10,13]  ;  0  ;  0
[17,3,3]  ;  30  ;  117
[1,7,16]  ;  0  ;  0
[11,16,9]  ;  12  ;  1
[18,16,16]  ;  34  ;  207
[11,3,0]  ;  21  ;  26
[15,14,13]  ;  17  ;  16
[6,9,12]  ;  0  ;  0
[15,0,12]  ;  21  ;  23
[0,2,1]  ;  40  ;  252
[11,2,5]  ;  0  ;  0
[9,15,18]  ;  21  ;  29
[12,19,18]  ;  31  ;  119
[6,17,14]  ;  0  ;  0
[2,9,4]  ;  20  ;  33
[15,14,19]  ;  0  ;  0
[8,16,6]  ;  27  ;  51
[15,15,4]  ;  12  ;  5
[18,18,6]  ;  23  ;  15
[9,2,11]  ;  28  ;  95
[19,12,16]  ;  28  ;  99
[1,5,15]  ;  0  ;  0
[14,8,16]  ;  0  ;  0
[5,16,15]  ;  0  ;  0
[9,12,1]  ;  17  ;  21
[14,10,5]  ;  0  ;  0
[18,17,14]  ;  0  ;  0
[10,13,3]  ;  9  ;  3
[18,10,6]  ;  0  ;  0
[13,2,17]  ;  0  ;  0
[14,3,4]  ;  0  ;  0
[9,2,14]  ;  0  ;  0
[1,0,8]  ;  0  ;  0
[4,15,2]  ;  0  ;  0
[18,15,7]  ;  16  ;  22
[4,15,13]  ;  18  ;  13
[7,19,4]  ;  0  ;  0
[16,12,10]  ;  26  ;  56
[18,9,16]  ;  27  ;  62
[17,1,5]  ;  0  ;  0
[13,15,8]  ;  6  ;  1
[15,12,8]  ;  0  ;  0
[11,12,4]  ;  17  ;  20
[12,13,15]  ;  0  ;  0
[12,3,4]  ;  21  ;  24
[6,11,17]  ;  0  ;  0
[6,6,13]  ;  0  ;  0
[11,17,16]  ;  19  ;  5
[13,11,8]  ;  0  ;  0
[4,3,7]  ;  15  ;  10
[10,12,7]  ;  19  ;  22
[13,17,11]  ;  0  ;  0
[13,15,1]  ;  0  ;  0
[7,4,7]  ;  0  ;  0
[11,18,10]  ;  0  ;  0
[4,7,13]  ;  0  ;  0
[10,14,0]  ;  19  ;  20
[7,13,8]  ;  22  ;  38
[14,19,14]  ;  30  ;  153
[0,18,8]  ;  22  ;  39
[18,13,15]  ;  0  ;  0
[15,14,3]  ;  0  ;  0
[11,4,15]  ;  21  ;  34
[2,19,2]  ;  19  ;  5
[7,5,18]  ;  40  ;  218
[8,3,18]  ;  0  ;  0
[19,7,10]  ;  19  ;  11
[11,19,7]  ;  25  ;  56
[10,6,7]  ;  0  ;  0
[16,11,10]  ;  9  ;  2
[1,1,1]  ;  0  ;  0
[11,11,17]  ;  17  ;  15
[18,3,5]  ;  25  ;  76
[1,7,14]  ;  0  ;  0
[15,3,6]  ;  13  ;  7
[10,16,18]  ;  0  ;  0
[1,4,11]  ;  0  ;  0
[4,7,5]  ;  0  ;  0
[9,0,19]  ;  19  ;  14
[14,9,15]  ;  18  ;  3
[13,11,5]  ;  17  ;  23
[19,18,9]  ;  20  ;  18
[14,1,17]  ;  32  ;  174
[5,8,13]  ;  24  ;  45
[0,19,17]  ;  51  ;  390
[2,0,19]  ;  30  ;  27
[15,4,8]  ;  0  ;  0
[2,12,2]  ;  7  ;  1
[15,11,13]  ;  0  ;  0
[11,17,10]  ;  28  ;  44
[14,11,0]  ;  26  ;  52
[17,14,4]  ;  18  ;  13
[17,2,15]  ;  19  ;  17
[1,5,11]  ;  19  ;  21
[14,2,8]  ;  0  ;  0
[17,4,6]  ;  0  ;  0
[19,1,16]  ;  0  ;  0
[0,6,9]  ;  14  ;  8
[2,8,0]  ;  19  ;  13
[15,4,4]  ;  0  ;  0
[3,2,10]  ;  26  ;  81
[5,9,6]  ;  13  ;  4
[7,17,0]  ;  20  ;  37
[14,18,19]  ;  0  ;  0
[7,16,2]  ;  13  ;  5
[19,16,6]  ;  16  ;  10
[5,4,13]  ;  0  ;  0
[1,4,13]  ;  18  ;  9
[5,7,16]  ;  0  ;  0
[2,4,3]  ;  43  ;  300
[6,0,10]  ;  0  ;  0
[9,13,11]  ;  0  ;  0
[10,15,8]  ;  18  ;  10
[1,3,16]  ;  4  ;  1
[5,11,11]  ;  8  ;  2
[0,15,14]  ;  0  ;  0
[7,7,3]  ;  0  ;  0
[0,19,15]  ;  33  ;  105
[8,19,16]  ;  0  ;  0
[3,19,5]  ;  22  ;  48
[9,17,17]  ;  21  ;  33
[15,11,11]  ;  10  ;  3
[5,11,8]  ;  12  ;  3
[18,8,10]  ;  21  ;  36
[3,0,5]  ;  0  ;  0
[2,4,18]  ;  0  ;  0
[11,19,15]  ;  26  ;  50
[0,4,3]  ;  20  ;  34
[7,1,8]  ;  0  ;  0
[14,12,15]  ;  0  ;  0
[12,1,17]  ;  0  ;  0
[7,7,9]  ;  0  ;  0
[8,19,9]  ;  24  ;  43
[9,11,2]  ;  0  ;  0
[8,10,15]  ;  13  ;  13
[3,4,9]  ;  12  ;  7
[13,10,3]  ;  0  ;  0
[0,10,11]  ;  35  ;  116
[2,6,8]  ;  15  ;  2
[19,17,1]  ;  0  ;  0
[11,10,4]  ;  22  ;  42
[12,18,12]  ;  23  ;  18
[5,9,15]  ;  0  ;  0
[16,3,16]  ;  30  ;  94
[12,10,3]  ;  0  ;  0
[5,17,4]  ;  0  ;  0
[10,9,1]  ;  19  ;  23
[3,5,3]  ;  18  ;  16
[17,1,19]  ;  24  ;  25
[2,5,10]  ;  12  ;  4
[8,2,14]  ;  10  ;  2
[0,12,2]  ;  12  ;  5
[5,4,6]  ;  24  ;  48
[11,1,6]  ;  0  ;  0
[8,12,7]  ;  21  ;  35
[1,11,8]  ;  21  ;  30
[19,14,10]  ;  21  ;  35
[11,10,17]  ;  0  ;  0
[15,4,2]  ;  0  ;  0
[16,19,13]  ;  15  ;  11
[3,3,9]  ;  13  ;  4
[9,17,9]  ;  14  ;  6
[5,9,12]  ;  28  ;  77
[10,9,19]  ;  0  ;  0
[3,17,14]  ;  0  ;  0
[12,10,12]  ;  9  ;  3
[17,0,15]  ;  10  ;  3
[13,8,7]  ;  20  ;  28
[10,0,11]  ;  27  ;  61
[15,12,14]  ;  0  ;  0
[7,4,0]  ;  0  ;  0
[1,11,10]  ;  0  ;  0
[10,15,6]  ;  26  ;  70
[0,2,11]  ;  40  ;  222
[3,11,3]  ;  13  ;  4
[9,10,3]  ;  23  ;  43
[8,11,2]  ;  33  ;  93
[1,7,9]  ;  0  ;  0
[9,13,9]  ;  0  ;  0
[18,16,9]  ;  0  ;  0
[4,17,7]  ;  0  ;  0
[18,1,9]  ;  23  ;  49
[19,18,12]  ;  0  ;  0
[19,17,4]  ;  0  ;  0
[4,0,7]  ;  21  ;  17
[4,16,5]  ;  31  ;  156
[1,17,5]  ;  15  ;  6
[3,15,19]  ;  0  ;  0
[4,7,7]  ;  15  ;  9
[15,11,10]  ;  21  ;  19
[2,12,11]  ;  0  ;  0
[11,2,3]  ;  0  ;  0
[13,19,2]  ;  0  ;  0
[17,10,5]  ;  0  ;  0
[12,10,16]  ;  0  ;  0
[5,0,10]  ;  0  ;  0
[2,7,14]  ;  17  ;  5
[12,17,13]  ;  0  ;  0
[1,16,11]  ;  6  ;  0
[1,6,6]  ;  0  ;  0
[16,2,7]  ;  0  ;  0
[17,6,6]  ;  17  ;  7
[6,19,15]  ;  0  ;  0
[3,12,8]  ;  0  ;  0
[15,15,3]  ;  15  ;  12
[4,9,6]  ;  15  ;  8
[7,17,8]  ;  25  ;  30
[14,16,10]  ;  17  ;  16
[19,2,3]  ;  11  ;  4
[0,14,12]  ;  17  ;  11
[8,8,10]  ;  0  ;  0
[6,16,3]  ;  0  ;  0
[16,13,18]  ;  0  ;  0
[0,12,18]  ;  0  ;  0
[3,8,1]  ;  0  ;  0
[13,12,12]  ;  16  ;  5
[1,6,4]  ;  10  ;  2
[11,10,16]  ;  13  ;  1
[11,14,9]  ;  19  ;  12
[16,10,15]  ;  24  ;  32
[0,0,16]  ;  27  ;  47
[8,11,7]  ;  0  ;  0
[4,18,5]  ;  0  ;  0
[10,6,13]  ;  0  ;  0
[0,15,1]  ;  35  ;  210
[14,6,10]  ;  0  ;  0
[4,17,18]  ;  0  ;  0
[2,15,13]  ;  0  ;  0
[15,8,9]  ;  18  ;  21
[17,3,10]  ;  17  ;  8
[19,14,17]  ;  30  ;  126
[1,11,11]  ;  15  ;  9
[5,7,5]  ;  14  ;  7
[0,5,4]  ;  36  ;  232
[18,19,4]  ;  32  ;  119
[19,19,12]  ;  21  ;  21
[19,11,11]  ;  0  ;  0
[16,16,0]  ;  10  ;  3
[12,13,16]  ;  30  ;  119
[15,11,17]  ;  24  ;  22
[7,3,18]  ;  0  ;  0
[19,12,19]  ;  28  ;  74
[4,11,14]  ;  0  ;  0
[2,7,12]  ;  15  ;  8
[10,1,10]  ;  30  ;  90
[17,0,8]  ;  0  ;  0
[3,15,10]  ;  0  ;  0
[11,4,6]  ;  20  ;  24
[2,10,16]  ;  12  ;  3
[10,16,6]  ;  18  ;  14
[17,11,2]  ;  24  ;  43
[12,3,19]  ;  24  ;  25
[18,7,11]  ;  0  ;  0
[9,1,0]  ;  22  ;  22
[2,5,12]  ;  10  ;  2
[8,7,12]  ;  21  ;  30
[14,0,4]  ;  24  ;  51
[14,16,8]  ;  24  ;  41
[5,10,14]  ;  0  ;  0
[3,3,17]  ;  25  ;  51
[13,5,2]  ;  0  ;  0
[17,13,14]  ;  0  ;  0
[14,10,3]  ;  0  ;  0
[8,8,18]  ;  23  ;  28
[9,11,18]  ;  9  ;  0
[16,9,7]  ;  0  ;  0
[12,9,2]  ;  0  ;  0
[0,8,17]  ;  21  ;  20
[8,9,5]  ;  0  ;  0
[0,9,16]  ;  23  ;  58
[11,3,5]  ;  20  ;  37
[19,11,0]  ;  22  ;  8
[12,5,19]  ;  21  ;  16
[4,6,5]  ;  0  ;  0
[7,2,15]  ;  37  ;  191
[9,6,2]  ;  23  ;  14
[12,16,18]  ;  16  ;  17
[8,1,18]  ;  15  ;  14
[5,11,15]  ;  0  ;  0
[6,17,7]  ;  0  ;  0
[5,13,6]  ;  20  ;  14
[0,8,10]  ;  0  ;  0
[4,3,4]  ;  16  ;  7
[8,1,15]  ;  6  ;  1
[15,5,12]  ;  24  ;  64
[4,9,7]  ;  17  ;  10
[1,5,14]  ;  20  ;  28
[11,17,3]  ;  24  ;  50
[6,18,15]  ;  6  ;  1
[6,1,11]  ;  24  ;  40
[1,18,1]  ;  0  ;  0
[13,12,1]  ;  12  ;  4
[5,1,3]  ;  34  ;  192
[8,15,13]  ;  0  ;  0
[1,17,9]  ;  0  ;  0
[12,19,0]  ;  18  ;  13
[14,6,7]  ;  17  ;  19
[5,8,2]  ;  28  ;  99
[15,9,19]  ;  19  ;  15
[11,15,2]  ;  23  ;  29
[2,17,4]  ;  30  ;  101
[12,3,0]  ;  0  ;  0
[7,19,15]  ;  10  ;  4
[1,19,18]  ;  0  ;  0
[17,7,19]  ;  35  ;  132
[16,1,5]  ;  35  ;  182
[18,11,18]  ;  0  ;  0
[12,0,10]  ;  0  ;  0
[1,13,10]  ;  5  ;  0
[15,13,9]  ;  5  ;  1
[5,6,10]  ;  0  ;  0
[12,0,0]  ;  25  ;  20
[6,1,15]  ;  19  ;  6
[1,6,16]  ;  9  ;  4
[17,2,0]  ;  0  ;  0
[8,15,11]  ;  0  ;  0
[0,5,19]  ;  35  ;  176
[4,15,10]  ;  0  ;  0
[15,1,17]  ;  14  ;  15
[14,7,11]  ;  24  ;  73
[11,11,0]  ;  0  ;  0
[9,1,19]  ;  16  ;  20
[9,14,3]  ;  20  ;  22
[1,11,15]  ;  26  ;  36
[5,13,10]  ;  0  ;  0
[9,7,7]  ;  0  ;  0
[15,17,7]  ;  0  ;  0
[9,16,0]  ;  0  ;  0
[3,1,19]  ;  24  ;  47
[5,11,14]  ;  0  ;  0
[2,11,14]  ;  0  ;  0
[1,1,4]  ;  27  ;  43
[19,19,5]  ;  45  ;  310
[12,16,1]  ;  20  ;  14
[4,0,19]  ;  23  ;  34
[10,9,17]  ;  12  ;  8
[12,1,16]  ;  27  ;  42
[2,2,7]  ;  0  ;  0
[12,7,1]  ;  31  ;  110
[13,4,13]  ;  0  ;  0
[18,3,10]  ;  0  ;  0
[13,19,13]  ;  0  ;  0
[5,6,19]  ;  0  ;  0
[18,3,6]  ;  21  ;  20
[19,8,18]  ;  19  ;  28
[8,2,12]  ;  19  ;  20
[16,10,11]  ;  0  ;  0
[11,2,16]  ;  20  ;  8
[4,2,19]  ;  0  ;  0
[5,9,18]  ;  9  ;  2
[6,13,16]  ;  0  ;  0
[11,6,17]  ;  15  ;  11
[15,19,18]  ;  0  ;  0
[1,13,11]  ;  20  ;  35
[2,4,16]  ;  24  ;  24
[10,10,3]  ;  18  ;  16
[16,18,11]  ;  23  ;  27
[11,9,15]  ;  20  ;  30
[8,3,8]  ;  0  ;  0
[12,16,14]  ;  14  ;  7
[9,3,18]  ;  0  ;  0
[0,15,17]  ;  0  ;  0
[15,10,3]  ;  15  ;  3
[9,11,16]  ;  0  ;  0
[19,18,6]  ;  0  ;  0
[1,9,19]  ;  0  ;  0
[5,10,16]  ;  31  ;  122
[17,9,12]  ;  0  ;  0
[12,4,18]  ;  0  ;  0
[19,10,12]  ;  10  ;  3
[14,10,13]  ;  0  ;  0
[9,16,1]  ;  0  ;  0
[12,0,5]  ;  11  ;  2
[14,1,4]  ;  0  ;  0
[2,4,13]  ;  0  ;  0
[15,0,13]  ;  16  ;  14
[0,13,3]  ;  0  ;  0
[6,18,16]  ;  0  ;  0
[8,9,0]  ;  24  ;  43
[13,19,8]  ;  0  ;  0
[18,14,4]  ;  38  ;  254
[19,19,14]  ;  0  ;  0
[2,11,7]  ;  35  ;  144
[11,13,17]  ;  8  ;  2
[0,3,8]  ;  22  ;  41
[15,2,13]  ;  4  ;  0
[16,18,15]  ;  0  ;  0
[18,7,3]  ;  0  ;  0
[4,13,12]  ;  15  ;  10
[13,1,16]  ;  0  ;  0
[3,13,13]  ;  20  ;  12
[10,5,10]  ;  0  ;  0
[14,2,15]  ;  11  ;  2
[15,19,16]  ;  8  ;  1
[4,2,11]  ;  0  ;  0
[19,15,3]  ;  0  ;  0
[11,5,15]  ;  0  ;  0
[3,1,0]  ;  33  ;  91
[7,9,0]  ;  0  ;  0
[14,1,1]  ;  0  ;  0
[7,17,4]  ;  11  ;  5
[14,5,11]  ;  0  ;  0
[10,16,10]  ;  0  ;  0
[1,13,13]  ;  17  ;  13
[2,11,3]  ;  0  ;  0
[0,2,7]  ;  0  ;  0
[4,7,14]  ;  17  ;  18
[4,3,19]  ;  0  ;  0
[18,13,7]  ;  18  ;  16
[19,17,6]  ;  28  ;  61
[15,13,3]  ;  19  ;  16
[6,19,18]  ;  24  ;  44
[17,6,7]  ;  0  ;  0
[2,11,1]  ;  17  ;  12
[13,0,2]  ;  0  ;  0
[15,5,9]  ;  10  ;  5
[7,8,4]  ;  24  ;  56
[2,4,11]  ;  0  ;  0
[3,12,3]  ;  21  ;  20
[12,12,5]  ;  12  ;  4
[4,11,4]  ;  0  ;  0
[11,18,14]  ;  0  ;  0
[18,1,7]  ;  17  ;  19
[7,17,2]  ;  24  ;  56
[3,19,18]  ;  0  ;  0
[15,8,8]  ;  0  ;  0
[19,15,12]  ;  0  ;  0
[15,6,15]  ;  19  ;  21
[12,3,9]  ;  15  ;  9
[15,14,2]  ;  0  ;  0
[5,6,8]  ;  20  ;  36
[18,1,11]  ;  24  ;  35
[5,6,9]  ;  0  ;  0
[5,16,14]  ;  0  ;  0
[2,18,7]  ;  0  ;  0
[4,3,5]  ;  22  ;  31
[4,2,2]  ;  24  ;  55
[1,18,4]  ;  34  ;  182
[15,3,16]  ;  22  ;  19
[19,14,7]  ;  27  ;  51
[4,6,8]  ;  0  ;  0
[19,10,11]  ;  15  ;  13
[4,7,4]  ;  37  ;  224
[5,11,3]  ;  0  ;  0
[19,7,1]  ;  34  ;  145
[9,10,2]  ;  19  ;  25
[17,13,1]  ;  32  ;  163
[8,0,3]  ;  39  ;  205
[13,10,6]  ;  25  ;  106
[18,13,18]  ;  14  ;  10
[12,15,0]  ;  0  ;  0
[4,11,13]  ;  0  ;  0
[4,12,4]  ;  0  ;  0
[15,3,18]  ;  0  ;  0
[17,16,3]  ;  0  ;  0
[11,13,18]  ;  0  ;  0
[7,10,6]  ;  0  ;  0
[9,16,2]  ;  31  ;  100
[17,8,17]  ;  0  ;  0
[11,6,5]  ;  18  ;  21
[0,3,10]  ;  0  ;  0
[7,19,12]  ;  0  ;  0
[11,1,17]  ;  30  ;  111
[17,15,10]  ;  0  ;  0
[5,19,17]  ;  0  ;  0
[2,1,15]  ;  31  ;  71
[1,12,0]  ;  36  ;  163
[8,5,17]  ;  13  ;  7
[6,13,4]  ;  19  ;  28
[19,0,9]  ;  0  ;  0
[9,9,17]  ;  0  ;  0
[10,4,11]  ;  0  ;  0
[5,5,9]  ;  21  ;  23
[18,12,15]  ;  9  ;  3
[5,13,0]  ;  0  ;  0
[15,13,5]  ;  12  ;  5
[18,7,1]  ;  39  ;  224
[19,9,11]  ;  0  ;  0
[19,15,16]  ;  24  ;  51
[4,7,8]  ;  0  ;  0
[16,15,12]  ;  10  ;  3
[13,13,5]  ;  23  ;  52
[8,16,1]  ;  20  ;  6
[12,18,1]  ;  0  ;  0
[8,15,15]  ;  0  ;  0
[9,16,14]  ;  14  ;  7
[10,12,6]  ;  0  ;  0
[1,19,1]  ;  0  ;  0
[14,0,19]  ;  16  ;  11
[14,18,3]  ;  0  ;  0
[15,17,0]  ;  0  ;  0
[5,3,9]  ;  22  ;  30
[16,16,4]  ;  11  ;  2
[14,5,18]  ;  0  ;  0
[2,6,11]  ;  25  ;  42
[5,3,3]  ;  20  ;  11
[5,17,2]  ;  10  ;  4
[18,2,17]  ;  31  ;  103
[3,18,9]  ;  0  ;  0
[9,1,10]  ;  0  ;  0
[5,13,5]  ;  27  ;  81
[9,10,0]  ;  18  ;  20
[9,16,7]  ;  11  ;  3
[0,19,7]  ;  14  ;  7
[2,14,5]  ;  30  ;  127
[2,2,1]  ;  0  ;  0
[15,3,19]  ;  0  ;  0
[3,17,17]  ;  0  ;  0
[2,18,10]  ;  27  ;  85
[3,17,18]  ;  34  ;  167
[6,4,19]  ;  0  ;  0
[17,1,11]  ;  0  ;  0
[3,12,6]  ;  0  ;  0
[12,14,13]  ;  4  ;  1
[14,12,19]  ;  0  ;  0
[11,14,13]  ;  19  ;  26
[10,4,13]  ;  10  ;  2
[18,16,5]  ;  2  ;  1
[2,4,0]  ;  22  ;  16
[10,7,11]  ;  0  ;  0
[13,0,12]  ;  20  ;  28
[15,18,11]  ;  11  ;  4
[12,13,4]  ;  0  ;  0
[3,3,11]  ;  21  ;  19
[11,15,8]  ;  0  ;  0
[10,8,13]  ;  0  ;  0
