------ Execution Data ------ 

Tamanho do Cubo: 30x30x30
N° de Células: 27000
Células Bloqueadas: 8100 (30%)
Número de Rotas (Start- Goal): 8000

 Block   ;G(n) ;Tempo (ms) 
[0,17,14]  ;  39  ;  195
[24,8,14]  ;  0  ;  0
[27,23,1]  ;  23  ;  14
[27,11,5]  ;  48  ;  472
[12,8,16]  ;  0  ;  0
[28,6,25]  ;  0  ;  0
[10,28,22]  ;  38  ;  239
[22,19,20]  ;  20  ;  16
[24,10,15]  ;  0  ;  0
[12,27,22]  ;  0  ;  0
[11,18,14]  ;  0  ;  0
[26,18,24]  ;  0  ;  0
[23,21,27]  ;  16  ;  5
[27,9,14]  ;  0  ;  0
[7,20,17]  ;  0  ;  0
[0,7,27]  ;  36  ;  101
[4,4,21]  ;  14  ;  5
[0,16,9]  ;  0  ;  0
[0,22,19]  ;  0  ;  0
[7,7,5]  ;  0  ;  0
[11,15,25]  ;  0  ;  0
[26,12,15]  ;  20  ;  30
[13,1,5]  ;  0  ;  0
[28,13,0]  ;  54  ;  598
[19,3,4]  ;  0  ;  0
[23,22,2]  ;  0  ;  0
[9,18,20]  ;  13  ;  6
[17,7,17]  ;  0  ;  0
[14,28,10]  ;  0  ;  0
[22,29,14]  ;  0  ;  0
[28,2,19]  ;  0  ;  0
[24,17,1]  ;  44  ;  341
[2,2,7]  ;  0  ;  0
[22,16,15]  ;  0  ;  0
[25,18,10]  ;  53  ;  714
[26,6,5]  ;  36  ;  165
[6,0,11]  ;  60  ;  694
[3,19,2]  ;  52  ;  890
[17,14,18]  ;  0  ;  0
[26,18,12]  ;  0  ;  0
[3,20,29]  ;  12  ;  4
[18,25,17]  ;  0  ;  0
[7,10,5]  ;  0  ;  0
[7,28,18]  ;  34  ;  196
[9,16,22]  ;  22  ;  38
[19,1,20]  ;  41  ;  295
[9,18,2]  ;  0  ;  0
[26,9,7]  ;  0  ;  0
[18,25,4]  ;  26  ;  60
[13,20,10]  ;  0  ;  0
[2,19,0]  ;  42  ;  132
[17,0,20]  ;  0  ;  0
[12,19,4]  ;  41  ;  320
[6,6,6]  ;  0  ;  0
[29,12,12]  ;  0  ;  0
[18,10,27]  ;  37  ;  214
[11,22,25]  ;  46  ;  400
[15,21,1]  ;  0  ;  0
[8,16,7]  ;  36  ;  144
[9,19,14]  ;  35  ;  138
[3,7,23]  ;  34  ;  84
[10,2,10]  ;  45  ;  371
[12,23,29]  ;  21  ;  26
[15,24,1]  ;  0  ;  0
[9,22,11]  ;  32  ;  98
[0,25,15]  ;  0  ;  0
[27,7,27]  ;  0  ;  0
[0,26,18]  ;  30  ;  95
[6,29,12]  ;  67  ;  1097
[22,3,21]  ;  0  ;  0
[13,23,19]  ;  0  ;  0
[13,24,3]  ;  0  ;  0
[15,8,27]  ;  42  ;  338
[16,9,11]  ;  23  ;  50
[9,28,23]  ;  0  ;  0
[18,17,27]  ;  20  ;  17
[1,11,2]  ;  0  ;  0
[1,13,9]  ;  35  ;  134
[15,13,16]  ;  35  ;  158
[1,6,16]  ;  0  ;  0
[8,13,4]  ;  38  ;  241
[18,26,29]  ;  38  ;  86
[22,20,17]  ;  32  ;  77
[7,14,8]  ;  0  ;  0
[25,16,7]  ;  31  ;  95
[29,18,28]  ;  27  ;  23
[27,12,13]  ;  0  ;  0
[19,7,16]  ;  36  ;  181
[16,9,10]  ;  0  ;  0
[19,28,13]  ;  0  ;  0
[27,20,4]  ;  25  ;  36
[2,26,24]  ;  38  ;  181
[6,5,11]  ;  32  ;  69
[16,12,17]  ;  0  ;  0
[7,11,2]  ;  41  ;  320
[24,10,22]  ;  0  ;  0
[13,6,24]  ;  36  ;  98
[29,28,14]  ;  22  ;  10
[27,5,27]  ;  35  ;  51
[6,11,20]  ;  0  ;  0
[12,13,14]  ;  28  ;  60
[21,14,27]  ;  0  ;  0
[0,16,5]  ;  50  ;  433
[20,29,6]  ;  0  ;  0
[27,23,6]  ;  0  ;  0
[17,24,29]  ;  0  ;  0
[12,16,14]  ;  11  ;  5
[4,19,6]  ;  0  ;  0
[14,19,18]  ;  25  ;  56
[0,17,26]  ;  41  ;  193
[8,17,2]  ;  0  ;  0
[28,22,29]  ;  0  ;  0
[11,0,13]  ;  0  ;  0
[5,5,24]  ;  0  ;  0
[3,27,19]  ;  0  ;  0
[11,29,19]  ;  0  ;  0
[1,1,23]  ;  34  ;  62
[5,21,9]  ;  58  ;  866
[10,23,13]  ;  36  ;  194
[2,25,17]  ;  67  ;  1137
[14,2,1]  ;  0  ;  0
[5,14,6]  ;  0  ;  0
[27,25,0]  ;  0  ;  0
[5,14,16]  ;  0  ;  0
[17,23,26]  ;  22  ;  33
[10,15,16]  ;  29  ;  51
[3,20,2]  ;  0  ;  0
[5,29,5]  ;  43  ;  342
[13,9,2]  ;  0  ;  0
[12,2,2]  ;  0  ;  0
[21,8,22]  ;  0  ;  0
[12,17,16]  ;  0  ;  0
[16,11,17]  ;  20  ;  18
[14,26,8]  ;  24  ;  62
[23,25,1]  ;  0  ;  0
[25,9,8]  ;  0  ;  0
[2,4,27]  ;  0  ;  0
[8,16,8]  ;  16  ;  8
[25,26,16]  ;  33  ;  127
[29,17,24]  ;  16  ;  15
[28,8,7]  ;  0  ;  0
[1,27,3]  ;  0  ;  0
[3,27,23]  ;  0  ;  0
[28,27,14]  ;  29  ;  107
[11,23,23]  ;  47  ;  496
[6,20,24]  ;  0  ;  0
[18,20,2]  ;  0  ;  0
[4,5,3]  ;  60  ;  1300
[10,17,19]  ;  33  ;  119
[4,20,22]  ;  0  ;  0
[11,26,29]  ;  0  ;  0
[24,26,0]  ;  0  ;  0
[14,4,28]  ;  32  ;  121
[24,6,1]  ;  0  ;  0
[17,13,7]  ;  26  ;  61
[27,13,25]  ;  37  ;  176
[2,15,1]  ;  0  ;  0
[19,6,14]  ;  0  ;  0
[8,18,13]  ;  0  ;  0
[26,9,23]  ;  13  ;  6
[27,13,3]  ;  49  ;  335
[29,21,0]  ;  37  ;  237
[9,15,12]  ;  20  ;  23
[3,8,27]  ;  41  ;  299
[17,27,10]  ;  28  ;  52
[29,22,4]  ;  0  ;  0
[29,26,13]  ;  0  ;  0
[16,23,14]  ;  0  ;  0
[11,0,23]  ;  0  ;  0
[1,8,11]  ;  0  ;  0
[12,4,4]  ;  17  ;  4
[3,28,24]  ;  0  ;  0
[20,13,19]  ;  29  ;  61
[16,17,15]  ;  38  ;  202
[25,28,27]  ;  0  ;  0
[13,11,12]  ;  0  ;  0
[29,17,16]  ;  0  ;  0
[13,12,14]  ;  0  ;  0
[18,5,12]  ;  0  ;  0
[13,7,5]  ;  0  ;  0
[12,28,17]  ;  0  ;  0
[22,7,27]  ;  0  ;  0
[10,7,7]  ;  24  ;  64
[11,2,28]  ;  39  ;  264
[7,24,29]  ;  0  ;  0
[4,4,22]  ;  0  ;  0
[11,6,10]  ;  0  ;  0
[21,11,21]  ;  0  ;  0
[3,27,22]  ;  0  ;  0
[25,10,12]  ;  19  ;  23
[10,11,19]  ;  10  ;  3
[15,0,16]  ;  0  ;  0
[10,18,17]  ;  38  ;  192
[5,4,1]  ;  28  ;  64
[27,2,0]  ;  0  ;  0
[21,26,23]  ;  29  ;  130
[4,16,11]  ;  0  ;  0
[14,8,21]  ;  29  ;  66
[23,18,0]  ;  58  ;  931
[22,26,15]  ;  36  ;  83
[3,2,27]  ;  0  ;  0
[9,6,17]  ;  0  ;  0
[26,4,7]  ;  0  ;  0
[3,0,20]  ;  0  ;  0
[28,14,10]  ;  20  ;  23
[7,18,11]  ;  0  ;  0
[28,10,14]  ;  27  ;  80
[14,6,16]  ;  0  ;  0
[7,17,4]  ;  0  ;  0
[0,25,5]  ;  0  ;  0
[3,26,24]  ;  0  ;  0
[20,24,20]  ;  26  ;  45
[5,22,0]  ;  51  ;  628
[27,13,17]  ;  32  ;  56
[11,10,0]  ;  45  ;  292
[11,2,19]  ;  0  ;  0
[22,27,21]  ;  21  ;  27
[24,3,27]  ;  0  ;  0
[18,11,23]  ;  16  ;  14
[9,23,21]  ;  27  ;  67
[11,29,13]  ;  0  ;  0
[17,13,11]  ;  0  ;  0
[23,13,3]  ;  0  ;  0
[15,8,28]  ;  35  ;  172
[28,11,27]  ;  0  ;  0
[20,24,18]  ;  18  ;  28
[8,20,5]  ;  0  ;  0
[23,29,9]  ;  7  ;  2
[2,12,19]  ;  17  ;  12
[3,28,21]  ;  38  ;  149
[1,27,2]  ;  0  ;  0
[9,9,15]  ;  13  ;  6
[7,28,9]  ;  50  ;  596
[8,5,13]  ;  0  ;  0
[11,17,21]  ;  0  ;  0
[11,20,3]  ;  36  ;  190
[6,10,27]  ;  0  ;  0
[8,4,7]  ;  12  ;  7
[7,18,5]  ;  21  ;  27
[25,27,4]  ;  60  ;  1370
[3,27,9]  ;  33  ;  57
[21,6,3]  ;  0  ;  0
[15,25,18]  ;  30  ;  57
[9,27,29]  ;  31  ;  53
[1,0,19]  ;  44  ;  366
[29,26,12]  ;  0  ;  0
[9,16,4]  ;  14  ;  13
[21,2,20]  ;  0  ;  0
[10,25,24]  ;  20  ;  9
[29,21,28]  ;  37  ;  118
[18,11,4]  ;  0  ;  0
[10,26,13]  ;  11  ;  3
[22,5,23]  ;  0  ;  0
[11,22,4]  ;  33  ;  83
[1,29,13]  ;  7  ;  2
[7,12,21]  ;  37  ;  261
[19,3,11]  ;  32  ;  131
[26,13,25]  ;  0  ;  0
[19,5,20]  ;  0  ;  0
[10,22,8]  ;  0  ;  0
[2,0,14]  ;  31  ;  102
[28,3,24]  ;  0  ;  0
[14,10,27]  ;  35  ;  141
[15,13,1]  ;  8  ;  3
[12,23,8]  ;  17  ;  9
[2,9,10]  ;  25  ;  16
[18,22,3]  ;  29  ;  80
[25,27,17]  ;  27  ;  82
[21,13,26]  ;  0  ;  0
[24,0,19]  ;  28  ;  12
[22,17,4]  ;  0  ;  0
[29,5,7]  ;  0  ;  0
[21,21,14]  ;  0  ;  0
[12,19,0]  ;  35  ;  63
[17,19,1]  ;  0  ;  0
[27,7,8]  ;  22  ;  28
[16,20,25]  ;  18  ;  21
[26,5,24]  ;  0  ;  0
[24,26,9]  ;  0  ;  0
[13,5,17]  ;  0  ;  0
[10,5,19]  ;  30  ;  90
[21,14,0]  ;  41  ;  122
[11,29,18]  ;  40  ;  107
[7,6,6]  ;  0  ;  0
[4,13,18]  ;  13  ;  6
[12,28,18]  ;  0  ;  0
[17,23,11]  ;  19  ;  10
[25,5,2]  ;  0  ;  0
[29,22,0]  ;  15  ;  6
[26,24,4]  ;  47  ;  592
[9,14,11]  ;  26  ;  28
[7,8,27]  ;  23  ;  27
[4,18,9]  ;  23  ;  39
[25,2,17]  ;  42  ;  446
[18,15,27]  ;  0  ;  0
[15,2,1]  ;  22  ;  18
[7,28,13]  ;  0  ;  0
[17,2,10]  ;  0  ;  0
[21,3,25]  ;  39  ;  264
[17,16,16]  ;  23  ;  47
[13,20,26]  ;  0  ;  0
[13,3,12]  ;  0  ;  0
[20,25,27]  ;  12  ;  7
[8,21,21]  ;  0  ;  0
[0,28,9]  ;  0  ;  0
[28,27,2]  ;  0  ;  0
[0,24,9]  ;  34  ;  162
[19,28,5]  ;  61  ;  1016
[10,6,8]  ;  26  ;  56
[8,21,15]  ;  20  ;  8
[22,20,18]  ;  28  ;  37
[16,28,3]  ;  16  ;  2
[8,18,28]  ;  0  ;  0
[26,0,16]  ;  30  ;  70
[20,12,0]  ;  8  ;  2
[10,4,1]  ;  29  ;  99
[21,19,9]  ;  0  ;  0
[8,24,6]  ;  25  ;  68
[7,1,9]  ;  9  ;  1
[23,10,7]  ;  0  ;  0
[21,28,13]  ;  0  ;  0
[18,29,10]  ;  0  ;  0
[15,2,7]  ;  0  ;  0
[5,3,16]  ;  33  ;  92
[27,7,16]  ;  0  ;  0
[5,4,8]  ;  0  ;  0
[18,12,17]  ;  0  ;  0
[10,24,24]  ;  0  ;  0
[4,27,11]  ;  0  ;  0
[13,7,27]  ;  17  ;  15
[0,9,7]  ;  42  ;  292
[0,4,10]  ;  21  ;  46
[23,25,10]  ;  0  ;  0
[1,21,25]  ;  0  ;  0
[8,28,2]  ;  0  ;  0
[29,0,27]  ;  52  ;  478
[23,26,6]  ;  26  ;  60
[28,23,27]  ;  0  ;  0
[16,10,24]  ;  22  ;  39
[15,26,11]  ;  29  ;  83
[5,2,26]  ;  56  ;  944
[18,2,28]  ;  34  ;  90
[10,15,0]  ;  0  ;  0
[4,20,26]  ;  52  ;  929
[11,17,1]  ;  0  ;  0
[18,25,21]  ;  33  ;  512
[8,27,8]  ;  0  ;  0
[25,27,9]  ;  54  ;  792
[28,3,26]  ;  30  ;  41
[8,19,8]  ;  39  ;  234
[5,9,19]  ;  0  ;  0
[22,19,26]  ;  0  ;  0
[18,13,0]  ;  0  ;  0
[24,22,1]  ;  13  ;  6
[6,28,27]  ;  47  ;  402
[7,0,14]  ;  0  ;  0
[28,3,0]  ;  0  ;  0
[17,7,12]  ;  0  ;  0
[24,14,11]  ;  39  ;  165
[28,20,5]  ;  16  ;  7
[27,1,13]  ;  0  ;  0
[27,24,26]  ;  31  ;  96
[14,10,29]  ;  0  ;  0
[24,19,2]  ;  0  ;  0
[1,14,25]  ;  0  ;  0
[7,20,6]  ;  19  ;  17
[22,15,23]  ;  24  ;  67
[5,21,17]  ;  32  ;  57
[23,21,3]  ;  0  ;  0
[24,4,21]  ;  54  ;  1033
[5,25,24]  ;  0  ;  0
[4,17,26]  ;  0  ;  0
[16,21,3]  ;  0  ;  0
[16,15,9]  ;  2  ;  0
[2,13,14]  ;  0  ;  0
[7,9,15]  ;  0  ;  0
[0,4,28]  ;  60  ;  1380
[7,25,26]  ;  0  ;  0
[21,21,3]  ;  0  ;  0
[22,26,22]  ;  0  ;  0
[11,10,7]  ;  0  ;  0
[27,19,13]  ;  0  ;  0
[17,19,12]  ;  43  ;  208
[18,14,16]  ;  30  ;  99
[8,15,3]  ;  40  ;  162
[15,10,25]  ;  27  ;  55
[13,27,21]  ;  38  ;  290
[24,21,0]  ;  43  ;  305
[24,11,10]  ;  0  ;  0
[20,26,17]  ;  38  ;  173
[13,1,13]  ;  22  ;  21
[17,0,25]  ;  0  ;  0
[21,6,6]  ;  0  ;  0
[26,26,20]  ;  11  ;  5
[25,4,18]  ;  13  ;  3
[5,14,11]  ;  42  ;  342
[17,9,12]  ;  15  ;  11
[6,19,1]  ;  14  ;  5
[14,18,9]  ;  0  ;  0
[6,4,29]  ;  11  ;  2
[14,5,3]  ;  0  ;  0
[2,23,11]  ;  0  ;  0
[12,9,4]  ;  0  ;  0
[5,6,23]  ;  0  ;  0
[21,25,1]  ;  70  ;  1539
[4,22,7]  ;  0  ;  0
[11,21,11]  ;  40  ;  292
[16,24,11]  ;  0  ;  0
[8,19,21]  ;  0  ;  0
[25,6,20]  ;  36  ;  201
[13,14,16]  ;  28  ;  94
[4,19,25]  ;  27  ;  56
[15,25,8]  ;  0  ;  0
[14,8,6]  ;  0  ;  0
[25,15,6]  ;  0  ;  0
[22,14,10]  ;  0  ;  0
[24,10,29]  ;  0  ;  0
[26,21,12]  ;  34  ;  93
[14,1,27]  ;  0  ;  0
[4,12,18]  ;  0  ;  0
[6,20,18]  ;  20  ;  24
[5,0,27]  ;  62  ;  1269
[1,23,14]  ;  36  ;  223
[20,0,29]  ;  0  ;  0
[14,1,18]  ;  0  ;  0
[7,0,3]  ;  40  ;  217
[1,19,18]  ;  14  ;  8
[13,19,17]  ;  27  ;  67
[6,1,26]  ;  0  ;  0
[15,8,24]  ;  0  ;  0
[9,8,3]  ;  0  ;  0
[14,12,0]  ;  0  ;  0
[3,21,24]  ;  0  ;  0
[28,28,1]  ;  66  ;  1816
[12,0,19]  ;  0  ;  0
[10,20,20]  ;  21  ;  11
[7,22,28]  ;  0  ;  0
[23,5,25]  ;  0  ;  0
[20,19,25]  ;  31  ;  86
[9,6,15]  ;  30  ;  101
[3,21,26]  ;  25  ;  40
[9,0,27]  ;  0  ;  0
[16,9,22]  ;  0  ;  0
[29,6,3]  ;  47  ;  577
[23,19,11]  ;  0  ;  0
[16,1,18]  ;  18  ;  26
[22,6,22]  ;  0  ;  0
[12,1,29]  ;  14  ;  5
[0,3,22]  ;  39  ;  274
[0,26,7]  ;  0  ;  0
[24,4,24]  ;  22  ;  12
[10,27,20]  ;  48  ;  582
[9,14,23]  ;  18  ;  21
[26,19,12]  ;  17  ;  29
[17,4,27]  ;  41  ;  301
[8,2,9]  ;  0  ;  0
[20,16,14]  ;  11  ;  4
[24,14,10]  ;  39  ;  293
[23,16,13]  ;  27  ;  68
[3,17,19]  ;  0  ;  0
[7,16,26]  ;  0  ;  0
[11,18,25]  ;  0  ;  0
[4,6,29]  ;  0  ;  0
[7,11,11]  ;  30  ;  59
[7,25,29]  ;  19  ;  16
[29,17,20]  ;  0  ;  0
[18,3,10]  ;  0  ;  0
[19,2,6]  ;  0  ;  0
[16,29,5]  ;  25  ;  16
[6,17,13]  ;  0  ;  0
[3,14,0]  ;  9  ;  3
[5,27,11]  ;  0  ;  0
[15,9,23]  ;  25  ;  36
[28,7,26]  ;  47  ;  658
[19,8,20]  ;  38  ;  180
[29,14,27]  ;  43  ;  343
[18,5,0]  ;  53  ;  546
[18,6,8]  ;  0  ;  0
[1,17,25]  ;  41  ;  265
[2,6,27]  ;  24  ;  14
[3,12,16]  ;  29  ;  100
[5,23,12]  ;  0  ;  0
[20,22,21]  ;  0  ;  0
[26,26,27]  ;  0  ;  0
[13,9,27]  ;  0  ;  0
[12,22,24]  ;  0  ;  0
[26,28,14]  ;  36  ;  76
[9,26,14]  ;  36  ;  88
[12,2,9]  ;  0  ;  0
[15,0,26]  ;  22  ;  32
[29,13,28]  ;  0  ;  0
[22,9,21]  ;  25  ;  38
[10,21,9]  ;  16  ;  15
[0,26,1]  ;  31  ;  112
[20,2,7]  ;  0  ;  0
[20,9,16]  ;  0  ;  0
[3,1,27]  ;  60  ;  1344
[4,17,5]  ;  0  ;  0
[13,18,19]  ;  0  ;  0
[19,14,16]  ;  17  ;  16
[22,23,21]  ;  0  ;  0
[27,14,3]  ;  45  ;  323
[24,0,20]  ;  28  ;  83
[22,25,13]  ;  0  ;  0
[19,7,22]  ;  31  ;  148
[24,25,23]  ;  0  ;  0
[17,22,5]  ;  0  ;  0
[29,2,17]  ;  36  ;  223
[3,4,9]  ;  30  ;  49
[27,19,2]  ;  0  ;  0
[6,2,28]  ;  0  ;  0
[18,10,3]  ;  37  ;  123
[16,7,4]  ;  29  ;  98
[0,24,11]  ;  0  ;  0
[24,7,29]  ;  0  ;  0
[11,22,5]  ;  16  ;  8
[24,26,17]  ;  36  ;  152
[17,27,27]  ;  0  ;  0
[11,20,6]  ;  11  ;  6
[5,15,19]  ;  22  ;  27
[20,24,25]  ;  32  ;  135
[10,3,27]  ;  0  ;  0
[8,28,17]  ;  0  ;  0
[16,29,12]  ;  0  ;  0
[26,17,4]  ;  27  ;  49
[3,22,24]  ;  35  ;  129
[22,19,0]  ;  0  ;  0
[26,6,11]  ;  0  ;  0
[28,24,8]  ;  0  ;  0
[24,9,16]  ;  43  ;  379
[0,12,18]  ;  0  ;  0
[2,21,13]  ;  12  ;  3
[7,21,12]  ;  0  ;  0
[15,21,3]  ;  28  ;  64
[20,27,16]  ;  12  ;  4
[21,3,16]  ;  31  ;  43
[5,18,0]  ;  25  ;  67
[7,10,29]  ;  41  ;  263
[13,5,0]  ;  0  ;  0
[8,3,29]  ;  0  ;  0
[21,11,23]  ;  0  ;  0
[22,21,3]  ;  11  ;  3
[10,13,5]  ;  0  ;  0
[0,5,28]  ;  57  ;  598
[17,8,6]  ;  40  ;  349
[9,15,6]  ;  0  ;  0
[12,25,11]  ;  26  ;  70
[7,21,26]  ;  0  ;  0
[21,10,10]  ;  42  ;  369
[5,1,19]  ;  29  ;  37
[15,18,25]  ;  28  ;  80
[18,14,12]  ;  0  ;  0
[16,23,1]  ;  0  ;  0
[13,27,24]  ;  27  ;  54
[26,19,8]  ;  0  ;  0
[19,24,5]  ;  0  ;  0
[27,22,9]  ;  8  ;  1
[12,26,3]  ;  0  ;  0
[27,7,13]  ;  0  ;  0
[21,21,17]  ;  0  ;  0
[4,28,25]  ;  0  ;  0
[23,22,0]  ;  33  ;  192
[23,2,4]  ;  29  ;  48
[24,29,17]  ;  19  ;  20
[11,23,10]  ;  15  ;  12
[13,21,21]  ;  30  ;  100
[21,21,10]  ;  27  ;  45
[0,12,17]  ;  43  ;  291
[8,20,15]  ;  39  ;  265
[25,11,10]  ;  32  ;  69
[22,17,17]  ;  16  ;  4
[21,28,8]  ;  0  ;  0
[16,5,2]  ;  0  ;  0
[2,5,2]  ;  57  ;  1083
[5,11,8]  ;  0  ;  0
[14,5,0]  ;  0  ;  0
[15,6,3]  ;  0  ;  0
[2,25,18]  ;  27  ;  50
[20,24,0]  ;  0  ;  0
[14,20,20]  ;  15  ;  11
[18,0,18]  ;  26  ;  65
[1,17,9]  ;  39  ;  163
[27,3,3]  ;  30  ;  54
[4,26,15]  ;  17  ;  7
[11,24,27]  ;  0  ;  0
[29,26,7]  ;  56  ;  1223
[25,0,29]  ;  43  ;  141
[3,20,27]  ;  0  ;  0
[26,25,7]  ;  0  ;  0
[25,2,21]  ;  40  ;  190
[8,20,16]  ;  12  ;  3
[9,7,2]  ;  0  ;  0
[15,26,21]  ;  0  ;  0
[1,22,10]  ;  0  ;  0
[22,6,29]  ;  39  ;  211
[6,28,25]  ;  43  ;  445
[0,0,1]  ;  0  ;  0
[15,14,24]  ;  0  ;  0
[15,14,23]  ;  0  ;  0
[26,22,22]  ;  40  ;  181
[0,26,12]  ;  24  ;  29
[18,22,29]  ;  38  ;  151
[27,1,5]  ;  0  ;  0
[20,13,5]  ;  31  ;  92
[24,7,10]  ;  26  ;  45
[1,22,9]  ;  0  ;  0
[29,24,18]  ;  25  ;  53
[17,13,0]  ;  0  ;  0
[29,24,0]  ;  0  ;  0
[25,10,16]  ;  0  ;  0
[0,22,3]  ;  0  ;  0
[20,10,29]  ;  5  ;  1
[13,23,24]  ;  15  ;  10
[9,20,11]  ;  20  ;  22
[19,24,28]  ;  0  ;  0
[22,29,23]  ;  0  ;  0
[19,24,0]  ;  26  ;  26
[21,0,8]  ;  21  ;  27
[5,0,11]  ;  50  ;  628
[11,26,4]  ;  0  ;  0
[4,6,2]  ;  22  ;  34
[2,0,6]  ;  43  ;  238
[6,28,8]  ;  57  ;  840
[15,3,22]  ;  23  ;  39
[5,21,14]  ;  0  ;  0
[14,27,12]  ;  0  ;  0
[26,12,10]  ;  29  ;  67
[13,22,10]  ;  0  ;  0
[1,10,18]  ;  18  ;  15
[11,20,18]  ;  0  ;  0
[17,29,2]  ;  30  ;  18
[10,27,21]  ;  0  ;  0
[5,0,7]  ;  0  ;  0
[29,1,4]  ;  0  ;  0
[29,4,9]  ;  0  ;  0
[16,20,6]  ;  0  ;  0
[19,16,9]  ;  0  ;  0
[12,26,19]  ;  0  ;  0
[22,6,20]  ;  28  ;  51
[26,8,22]  ;  27  ;  40
[24,4,2]  ;  0  ;  0
[11,21,21]  ;  35  ;  207
[16,26,11]  ;  0  ;  0
[2,28,25]  ;  0  ;  0
[11,15,8]  ;  17  ;  15
[7,24,27]  ;  0  ;  0
[14,9,18]  ;  36  ;  175
[10,10,2]  ;  0  ;  0
[25,21,27]  ;  0  ;  0
[13,11,14]  ;  0  ;  0
[27,1,19]  ;  50  ;  482
[1,11,21]  ;  0  ;  0
[21,19,26]  ;  0  ;  0
[20,7,23]  ;  0  ;  0
[6,24,28]  ;  39  ;  147
[19,22,17]  ;  0  ;  0
[15,12,23]  ;  0  ;  0
[20,2,12]  ;  0  ;  0
[19,27,28]  ;  32  ;  60
[11,22,0]  ;  33  ;  120
[13,29,24]  ;  0  ;  0
[23,27,27]  ;  0  ;  0
[17,9,15]  ;  24  ;  56
[11,19,24]  ;  16  ;  10
[22,13,16]  ;  0  ;  0
[1,3,25]  ;  0  ;  0
[10,11,26]  ;  0  ;  0
[6,17,16]  ;  0  ;  0
[15,20,24]  ;  0  ;  0
[20,17,22]  ;  28  ;  69
[14,26,10]  ;  27  ;  54
[22,19,6]  ;  0  ;  0
[20,12,13]  ;  26  ;  70
[10,21,23]  ;  34  ;  146
[23,3,27]  ;  52  ;  320
[19,24,27]  ;  34  ;  123
[16,23,11]  ;  25  ;  48
[12,27,17]  ;  23  ;  28
[10,22,13]  ;  0  ;  0
[15,26,8]  ;  0  ;  0
[13,10,19]  ;  18  ;  31
[28,4,17]  ;  36  ;  103
[6,19,25]  ;  0  ;  0
[4,19,14]  ;  10  ;  5
[21,17,12]  ;  0  ;  0
[15,6,29]  ;  43  ;  244
[17,28,21]  ;  17  ;  14
[27,21,12]  ;  41  ;  224
[23,2,20]  ;  0  ;  0
[12,21,6]  ;  0  ;  0
[0,5,15]  ;  0  ;  0
[9,27,12]  ;  0  ;  0
[14,9,20]  ;  0  ;  0
[4,18,6]  ;  44  ;  507
[29,5,0]  ;  0  ;  0
[11,24,23]  ;  0  ;  0
[24,6,5]  ;  0  ;  0
[22,29,1]  ;  0  ;  0
[0,14,10]  ;  25  ;  46
[21,1,12]  ;  0  ;  0
[16,19,13]  ;  14  ;  8
[14,10,26]  ;  38  ;  303
[23,2,12]  ;  0  ;  0
[10,2,2]  ;  0  ;  0
[6,19,18]  ;  0  ;  0
[21,5,12]  ;  0  ;  0
[26,6,18]  ;  0  ;  0
[13,10,25]  ;  22  ;  27
[5,18,8]  ;  26  ;  57
[20,25,7]  ;  0  ;  0
[16,1,13]  ;  11  ;  4
[17,19,24]  ;  0  ;  0
[5,25,15]  ;  10  ;  3
[19,18,15]  ;  0  ;  0
[8,29,14]  ;  32  ;  41
[20,14,18]  ;  35  ;  232
[9,4,10]  ;  0  ;  0
[3,5,11]  ;  0  ;  0
[28,26,18]  ;  0  ;  0
[23,17,2]  ;  46  ;  256
[17,22,24]  ;  0  ;  0
[4,20,16]  ;  0  ;  0
[9,26,16]  ;  0  ;  0
[18,24,10]  ;  51  ;  602
[4,11,17]  ;  0  ;  0
[18,3,16]  ;  0  ;  0
[2,28,0]  ;  30  ;  66
[10,1,26]  ;  12  ;  6
[0,1,4]  ;  0  ;  0
[8,6,17]  ;  27  ;  68
[9,7,11]  ;  48  ;  455
[26,11,28]  ;  15  ;  4
[23,6,14]  ;  31  ;  113
[5,14,18]  ;  23  ;  37
[5,15,3]  ;  46  ;  451
[0,3,16]  ;  53  ;  561
[16,26,13]  ;  27  ;  32
[4,12,27]  ;  0  ;  0
[22,6,12]  ;  0  ;  0
[12,15,8]  ;  36  ;  162
[17,11,10]  ;  24  ;  62
[25,26,2]  ;  0  ;  0
[0,13,7]  ;  0  ;  0
[8,10,9]  ;  0  ;  0
[4,7,3]  ;  0  ;  0
[27,2,23]  ;  30  ;  51
[10,8,7]  ;  0  ;  0
[9,11,9]  ;  0  ;  0
[28,23,15]  ;  0  ;  0
[5,9,8]  ;  0  ;  0
[12,0,15]  ;  38  ;  187
[21,1,20]  ;  41  ;  239
[11,12,24]  ;  0  ;  0
[1,6,23]  ;  17  ;  13
[21,24,25]  ;  0  ;  0
[2,1,9]  ;  0  ;  0
[14,20,29]  ;  37  ;  242
[20,22,23]  ;  13  ;  6
[4,0,7]  ;  26  ;  29
[14,28,24]  ;  0  ;  0
[14,15,26]  ;  38  ;  146
[27,29,26]  ;  52  ;  715
[9,24,12]  ;  28  ;  92
[6,3,1]  ;  49  ;  446
[26,11,0]  ;  37  ;  144
[0,14,2]  ;  27  ;  27
[7,22,10]  ;  0  ;  0
[28,2,20]  ;  0  ;  0
[14,0,27]  ;  0  ;  0
[0,21,10]  ;  32  ;  110
[18,28,20]  ;  24  ;  40
